time,max_amplitude,energy,theoretical_decay
0.053500000000000006,5.238877662924715e140,1.187195269407824e281,7.96178848756824e-37
0.0536,1.0068929784206399e141,4.385430856076618e281,6.812772187584193e-37
0.053700000000000005,1.935211194503518e141,1.619952866137745e282,5.829577732740825e-37
0.0538,3.719404591744399e141,5.984012459966663e282,4.988274318639568e-37
0.0539,7.148558543054976e141,2.2104596911152245e283,4.268384747363133e-37
0.054,1.3739266052671737e142,8.16531061513163e283,3.652387015574368e-37
0.0541,2.6406362979210355e142,3.016218649430916e284,3.1252878316035613e-37
0.054200000000000005,5.075205641383283e142,1.1141737736609127e285,2.6742576809958567e-37
0.0543,9.754358191094811e142,4.115693662156096e285,2.2883185580689322e-37
0.054400000000000004,1.874751693691887e143,1.520313502359293e286,1.958076762914125e-37
0.0545,3.6032036594776693e143,5.615950396670347e286,1.6754942601609416e-37
0.0546,6.925224633938186e143,2.0744996876578196e287,1.4336930344111231e-37
0.054700000000000006,1.3310026510534317e144,7.663082203580013e287,1.2267876803836576e-37
0.0548,2.5581380399268617e144,2.8306983707066575e288,1.0497421530399674e-37
0.054900000000000004,4.916647030072178e144,1.0456436526516608e289,8.982471910089086e-38
0.055,9.449614383987872e144,3.862547347485258e289,7.686154298165998e-38
0.0551,1.8161810571289809e145,1.4268027136908225e290,6.576916519923624e-38
0.055200000000000006,3.490633054680889e145,5.270526936376606e290,5.627759895526115e-38
0.0553,6.708868080418991e145,1.9469022535862208e291,4.81558209622225e-38
0.055400000000000005,1.2894197188701047e146,7.191744641047055e291,4.1206148371558604e-38
0.0555,2.4782171768499053e146,2.656588993451187e292,3.525942720301587e-38
0.055600000000000004,4.763042076799248e146,9.813286528346645e292,3.017091516233196e-38
0.0557,9.154391325057025e146,3.624971447401346e293,2.5816758635681566e-38
0.0558,1.759440273275661e147,1.339043546370914e294,2.2090978111434407e-38
0.055900000000000005,3.381579359352803e147,4.946349633633541e294,1.8902888654867633e-38
0.056,6.499270897276887e147,1.827153027581009e295,1.6174892650560283e-38
0.056100000000000004,1.2491359127616038e148,6.749397906483248e295,1.3840591088165484e-38
0.0562,2.4007931862075273e148,2.493188660850146e296,1.1843167420537593e-38
0.0563,4.6142360203225604e148,9.209695123505322e296,1.0134004657561926e-38
0.056400000000000006,8.868391568898229e148,3.40200826354581e297,8.671502035966872e-39
0.0565,1.7044721742226301e149,1.256682232150662e298,7.420062463033181e-39
0.056600000000000004,3.275932698874204e149,4.6421116889267465e298,6.349226088738889e-39
0.0567,6.29622190954939e149,1.7147692854376677e299,5.432928917614997e-39
0.0568,1.2101106456766949e150,6.334258844513094e299,4.6488684150354465e-39
0.056900000000000006,2.3257880611853643e150,2.3398386855906976e300,3.9779606668959756e-39
0.057,4.47007893441525e150,8.643229159048665e300,3.403875880029838e-39
0.057100000000000005,8.591326962836995e150,3.1927590032544046e301,2.912640917510541e-39
0.0572,1.6512213780855586e151,1.1793867622020732e302,2.4922991946117268e-39
0.057300000000000004,3.1735866313093303e151,4.356586680798472e302,2.1326196573422206e-39
0.0574,6.099516539751437e151,1.6092979941431304e303,1.8248477601386277e-39
0.0575,1.1723045985784568e152,5.944653977315655e303,1.561492381549658e-39
0.057600000000000005,2.2531262320405473e152,2.1959208946157375e304,1.3361434914726233e-39
0.0577,4.330425576822304e152,8.11160513936002e304,1.1433161319896439e-39
0.057800000000000004,8.32291835660162e152,2.9963801564166317e305,9.783169143211322e-40
0.0579,1.5996342332135613e153,1.1068455487560445e306,8.37129782452422e-40
0.058,3.074438040159786e153,Inf,7.163182629374398e-40
0.058100000000000006,5.9089566017814434e153,Inf,6.129418216546053e-40
0.0582,1.1356796808279016e154,Inf,5.2448429165078795e-40
0.058300000000000005,2.1827344899711304e154,Inf,4.487926300180565e-40
0.0584,4.195135242920969e154,Inf,3.840245131547866e-40
